Episode,Reward,Epsilon
717,254.69480231275276,0.027350922279685573
718,-50.37802214414886,0.027214167668287145
719,249.47963977982084,0.02707809682994571
720,299.47572964563403,0.02694270634579598
721,206.93750268042183,0.026807992814067
722,281.286157046077,0.026673952849996664
723,265.3647254437882,0.02654058308574668
724,247.87093025683413,0.026407880170317945
725,264.2625297983386,0.026275840769466357
726,286.073802700869,0.026144461565619025
727,47.79924520280238,0.02601373925779093
728,282.2369517623836,0.025883670561501974
729,253.21139720390298,0.025754252208694463
730,261.3797887239053,0.02562548094765099
731,268.2646275386948,0.025497353542912736
732,1.0311245512808398,0.02536986677519817
733,270.0352005276502,0.02524301744132218
734,237.13214506017707,0.025116802354115567
735,141.02184144347916,0.024991218342344988
736,265.71320826740134,0.024866262250633264
737,246.37395090703433,0.024741930939380097
738,284.9256696870232,0.024618221284683196
739,266.9914634981301,0.02449513017825978
740,267.8117919296946,0.02437265452736848
741,292.54791243559373,0.024250791254731636
742,288.24284021909114,0.024129537298457977
743,291.9345790055636,0.024008889611965685
744,256.49227721185105,0.023888845163905856
745,2.490611366128661,0.023769400938086327
746,249.6978164740451,0.023650553933395897
747,223.89671354641237,0.023532301163728918
748,11.184112747919457,0.023414639657910272
749,242.88011369880078,0.023297566459620722
750,270.7860738826603,0.023181078627322618
751,26.256145071735332,0.023065173234186005
752,257.8673817003828,0.022949847368015076
753,42.838644796218006,0.022835098131175
754,266.48437415573125,0.022720922640519125
755,261.11971914702394,0.02260731802731653
756,283.4709564050551,0.022494281437179946
757,289.0565722835868,0.022381810029994047
758,259.1415736197946,0.022269900979844076
759,51.07804933440687,0.022158551474944856
760,259.9844742003893,0.022047758717570132
761,235.01588012692213,0.021937519923982282
762,294.00619712145453,0.021827832324362372
763,207.72527517201888,0.02171869316274056
764,301.76070145970186,0.021610099696926857
765,-162.8828121870221,0.021502049198442223
766,234.32133735801494,0.021394538952450012
767,222.49433450219678,0.02128756625768776
768,-254.27973119698794,0.021181128426399323
769,257.6505900671625,0.021075222784267326
770,260.1827427922603,0.020969846670345987
771,256.8676161698192,0.020864997436994256
772,248.73319963961575,0.020760672449809284
773,286.1590079384112,0.020656869087560238
774,221.74982283903992,0.020553584742122436
775,-132.26067084908698,0.020450816818411825
776,267.0957851771269,0.020348562734319765
777,239.12996431005894,0.020246819920648168
778,276.07216197961634,0.020145585821044927
779,297.0533779300816,0.020044857891939702
780,297.22114913528185,0.019944633602480003
781,38.39939340474265,0.019844910434467605
782,156.65741750368204,0.019745685882295267
783,263.8073889170836,0.01964695745288379
784,-67.16837990738348,0.01954872266561937
785,260.2521036332,0.019450979052291272
786,273.3705860682767,0.019353724157029815
787,273.73621547945294,0.019256955536244666
788,63.141153972139705,0.019160670758563442
789,302.0484252735074,0.019064867404770626
790,255.2867031499676,0.018969543067746772
791,255.19090543114493,0.018874695352408037
792,287.3316518643279,0.018780321875645996
793,255.46886689744125,0.018686420266267767
794,220.78346098003925,0.018592988164936427
795,259.90522079378184,0.018500023224111744
796,40.76664835618152,0.018407523107991184
797,292.31675815289816,0.01831548549245123
798,255.57702167374887,0.018223908064988973
799,197.0498825239984,0.018132788524664028
800,291.651130061834,0.018042124582040707
801,32.6361243881681,0.017951913959130504
802,-29.084714298798573,0.01786215438933485
803,268.11203473502076,0.017772843617388175
804,295.945860638921,0.017683979399301233
805,-37.20709349397819,0.017595559502304726
806,276.95467927225246,0.0175075817047932
807,-232.58314152384082,0.017420043796269234
808,252.75465968706604,0.017332943577287888
809,286.74874053462395,0.01724627885940145
810,223.49315301057305,0.017160047465104442
811,219.1049829085487,0.01707424722777892
812,286.5136500254932,0.016988875991640028
813,249.18019797316038,0.016903931611681827
814,282.20576624275884,0.01681941195362342
815,251.1160990211261,0.016735314893855303
816,269.64438477493997,0.016651638319386028
817,253.50354075014553,0.0165683801277891
818,252.9711859329842,0.016485538227150154
819,281.20452029896006,0.0164031105360144
820,264.1568780393169,0.01632109498333433
821,270.80577437834984,0.016239489508417658
822,264.96703590864365,0.01615829206087557
823,265.6048157539373,0.01607750060057119
824,271.41354389563554,0.015997113097568336
825,268.9716240672873,0.015917127532080494
826,249.7720047521558,0.01583754189442009
827,231.47997018159813,0.01575835418494799
828,262.29039497492283,0.01567956241402325
829,274.141244694978,0.015601164601953134
830,221.4596516220403,0.015523158778943369
831,-23.628174085162044,0.015445542985048652
832,276.6889572413254,0.015368315270123408
833,-570.0398693135912,0.01529147369377279
834,256.3008372520854,0.015215016325303928
835,265.2124103596792,0.015138941243677408
836,300.17370360123874,0.01506324653745902
837,298.4404841071638,0.014987930304771725
838,295.9694438698126,0.014912990653247866
839,-145.6600160781187,0.014838425699981627
840,10.202986661166378,0.01476423357148172
841,250.6397837362695,0.014690412403624311
842,271.45625702475377,0.01461696034160619
843,255.06755114222793,0.014543875539898159
844,310.493891335309,0.014471156162198668
845,-3.1873717836644033,0.014398800381387675
846,253.8225677465955,0.014326806379480736
847,47.18676159587625,0.014255172347583332
848,262.7242077596621,0.014183896485845416
849,275.84430168432925,0.014112977003416188
850,268.91054781577856,0.014042412118399107
851,270.19034892497416,0.013972200057807112
852,256.5242315786936,0.013902339057518077
853,251.06661919550396,0.013832827362230486
854,304.6207152910833,0.013763663225419333
855,217.74442897130652,0.013694844909292236
856,-175.88651516779908,0.013626370684745774
857,-28.974422835022153,0.013558238831322046
858,270.2786059615468,0.013490447637165436
859,60.07973810692641,0.013422995398979608
860,271.8278119975523,0.01335588042198471
861,245.58128618662383,0.013289101019874787
862,-158.680242570858,0.013222655514775413
863,300.94795721216224,0.013156542237201536
864,278.9550579993282,0.013090759526015528
865,294.8503447829764,0.01302530572838545
866,271.7678025054049,0.012960179199743523
867,270.34593913043636,0.012895378303744804
868,271.58590024368726,0.01283090141222608
869,265.60203472313935,0.012766746905164949
870,256.3352576479879,0.012702913170639124
871,281.2958140882531,0.012639398604785928
872,290.9681887034376,0.012576201611761997
873,284.17002417997713,0.012513320603703188
874,244.53114979507023,0.012450754000684672
875,31.750450160374186,0.012388500230681249
876,279.35710019917644,0.012326557729527843
877,290.92730918192103,0.012264924940880204
878,54.482833272719404,0.012203600316175803
879,268.5122090965272,0.012142582314594924
880,-237.32301259950256,0.01208186940302195
881,266.8886676988019,0.01202146005600684
882,227.0434309507454,0.011961352755726806
883,208.60112380971083,0.01190154599194817
884,-8.782856476927662,0.01184203826198843
885,266.9892665053804,0.011782828070678488
886,270.88041645072786,0.011723913930325095
887,282.3828195338499,0.01166529436067347
888,284.6498834945967,0.011606967888870102
889,206.57396110091912,0.01154893304942575
890,274.91759461225126,0.011491188384178622
891,285.3405788747758,0.011433732442257729
892,10.753164548825566,0.01137656378004644
893,307.82380637826907,0.011319680961146208
894,29.637755560649794,0.011263082556340478
895,210.45295015145368,0.011206767143558775
896,246.23369577887777,0.011150733307840981
897,268.57960719255453,0.011094979641301777
898,268.9382976975046,0.011039504743095268
899,-43.42078069501878,0.01098430721937979
900,-13.578888553895936,0.010929385683282892
901,309.10503929257527,0.010874738754866477
902,269.975322382296,0.010820365061092144
903,280.01980602859874,0.010766263235786683
904,-46.68935884659243,0.01071243191960775
905,269.505574793611,0.010658869760009713
906,52.480216338734635,0.010605575411209664
907,289.6559946984354,0.010552547534153616
908,-17.955278605360192,0.010499784796482848
909,276.1890031593623,0.010447285872500434
910,227.82313839129242,0.01039504944313793
911,283.96593238723256,0.010343074195922241
912,252.6164523787128,0.01029135882494263
913,279.70241006162644,0.010239902030817916
914,216.2008858724367,0.010188702520663827
915,250.99857552542468,0.010137759008060509
916,265.25565876533847,0.010087070213020206
917,299.603580278726,0.010036634861955105
918,273.8936623673618,0.01
919,252.66550804465274,0.01
920,-142.04299878735583,0.01
921,271.5595728276912,0.01
922,301.8892759159765,0.01
923,303.0254696605199,0.01
924,251.38415350434036,0.01
925,286.91125283357655,0.01
926,282.0226600855842,0.01
927,281.2501599747418,0.01
928,255.98269780641488,0.01
929,299.2248586224574,0.01
930,282.45624067523227,0.01
931,259.5260075798865,0.01
932,191.91732698715904,0.01
933,67.80089776441201,0.01
934,65.27479878768975,0.01
935,295.1050183196602,0.01
936,298.3360159378824,0.01
937,-53.29346555509327,0.01
938,288.85455629368823,0.01
939,220.55024338108967,0.01
940,283.3552771418123,0.01
941,302.80704783779333,0.01
942,79.9953739567155,0.01
943,272.63017190418304,0.01
944,233.74555531024873,0.01
945,314.05430909407755,0.01
946,278.9559662954247,0.01
947,257.21740116494004,0.01
948,292.63873601204136,0.01
949,-49.928049338677106,0.01
950,274.3437851978071,0.01
951,234.6147202820867,0.01
952,304.28875359991457,0.01
953,13.422838912335052,0.01
954,249.58774129901207,0.01
955,269.67858708373745,0.01
956,-34.86221913724671,0.01
957,271.4706518161723,0.01
958,278.3329371619008,0.01
959,243.2971724532618,0.01
960,248.1080190585489,0.01
961,289.91941301396014,0.01
962,279.2932853077642,0.01
963,271.8535029107927,0.01
964,261.2761154381011,0.01
965,284.42115044615645,0.01
966,42.801753823251374,0.01
967,289.902851688465,0.01
968,270.0288229301584,0.01
969,-12.34507331248686,0.01
970,264.15124509491375,0.01
971,287.763250551747,0.01
972,258.77788979613854,0.01
973,282.94319282666737,0.01
974,32.93780654222377,0.01
975,286.2935726249501,0.01
976,56.67809514040823,0.01
977,271.3086111164563,0.01
978,212.3826204137204,0.01
979,285.93432232468683,0.01
980,273.63667531930923,0.01
981,276.09349972790505,0.01
982,263.9214397269608,0.01
983,263.20926234989287,0.01
984,275.52398391589054,0.01
985,272.6743691229989,0.01
986,261.80674075126876,0.01
987,272.06250277385254,0.01
988,232.42879652219978,0.01
989,221.60957105107678,0.01
990,234.6202942680663,0.01
991,235.03625084973825,0.01
992,239.92257088687145,0.01
993,244.19956619394773,0.01
994,44.08291904463226,0.01
995,309.674193260183,0.01
996,12.601998828758866,0.01
997,246.13313260885548,0.01
998,262.0409259451263,0.01
999,273.8221624610162,0.01
