Episode,Reward,Epsilon
726,271.60203279275595,0.026144461565619025
727,298.81003389354305,0.02601373925779093
728,247.34847729529588,0.025883670561501974
729,251.47353032032626,0.025754252208694463
730,296.7267870460871,0.02562548094765099
731,294.26123772697724,0.025497353542912736
732,292.63259756139934,0.02536986677519817
733,212.8679317475589,0.02524301744132218
734,246.82694441744582,0.025116802354115567
735,266.2605477360331,0.024991218342344988
736,261.738117928865,0.024866262250633264
737,237.06768398935512,0.024741930939380097
738,265.366426975295,0.024618221284683196
739,265.2263251689594,0.02449513017825978
740,263.7426385364837,0.02437265452736848
741,235.4270698962371,0.024250791254731636
742,202.36321136081182,0.024129537298457977
743,219.29872885486654,0.024008889611965685
744,234.7424708581207,0.023888845163905856
745,219.53986535034107,0.023769400938086327
746,212.66701412758044,0.023650553933395897
747,221.40415076500398,0.023532301163728918
748,268.757689289197,0.023414639657910272
749,-141.20091101096898,0.023297566459620722
750,-404.446160540564,0.023181078627322618
751,266.6191554681558,0.023065173234186005
752,236.6507655798219,0.022949847368015076
753,267.54082684625564,0.022835098131175
754,238.70520590377512,0.022720922640519125
755,124.3167168515356,0.02260731802731653
756,211.31069564768472,0.022494281437179946
757,-66.97480849181191,0.022381810029994047
758,226.07387238226625,0.022269900979844076
759,277.07088949893046,0.022158551474944856
760,275.5463798938484,0.022047758717570132
761,259.4589426385793,0.021937519923982282
762,238.77871515828625,0.021827832324362372
763,282.4049036710861,0.02171869316274056
764,245.06807798933693,0.021610099696926857
765,108.66709668672249,0.021502049198442223
766,254.72073783861907,0.021394538952450012
767,253.29130352538243,0.02128756625768776
768,278.88661486701557,0.021181128426399323
769,252.4649547828528,0.021075222784267326
770,266.1766200295034,0.020969846670345987
771,239.6356358434639,0.020864997436994256
772,220.5967526184031,0.020760672449809284
773,7.018480599823619,0.020656869087560238
774,272.3951986088015,0.020553584742122436
775,231.40629956163048,0.020450816818411825
776,238.1343143954552,0.020348562734319765
777,221.816784731145,0.020246819920648168
778,242.52420622776805,0.020145585821044927
779,295.17547710332786,0.020044857891939702
780,230.26473049403148,0.019944633602480003
781,259.2253094857356,0.019844910434467605
782,251.1487793176167,0.019745685882295267
783,246.68855886013563,0.01964695745288379
784,262.03072399111284,0.01954872266561937
785,269.0572347938229,0.019450979052291272
786,-292.55657116308953,0.019353724157029815
787,276.53526348800705,0.019256955536244666
788,-0.24122935493718956,0.019160670758563442
789,262.0380739793253,0.019064867404770626
790,260.8692627308268,0.018969543067746772
791,268.8286090164296,0.018874695352408037
792,252.52487352941728,0.018780321875645996
793,50.2537602062545,0.018686420266267767
794,269.73949248942205,0.018592988164936427
795,-324.962056701273,0.018500023224111744
796,219.8184107475356,0.018407523107991184
797,209.2720327861619,0.01831548549245123
798,220.3240099410747,0.018223908064988973
799,278.1769683123108,0.018132788524664028
800,204.57260344703502,0.018042124582040707
801,-311.36878864857306,0.017951913959130504
802,264.9589653496316,0.01786215438933485
803,253.22779824654248,0.017772843617388175
804,222.19930035112895,0.017683979399301233
805,271.45233716141166,0.017595559502304726
806,242.5188898382458,0.0175075817047932
807,221.06521515353998,0.017420043796269234
808,283.05236374763706,0.017332943577287888
809,9.233331840818408,0.01724627885940145
810,270.61903021478815,0.017160047465104442
811,309.33598680051404,0.01707424722777892
812,287.2663231867426,0.016988875991640028
813,260.87270481533903,0.016903931611681827
814,264.9830762170708,0.01681941195362342
815,-264.09103031062864,0.016735314893855303
816,-33.10292684912399,0.016651638319386028
817,244.50858523869425,0.0165683801277891
818,14.571943239068503,0.016485538227150154
819,-356.5359806845729,0.0164031105360144
820,304.24806332004295,0.01632109498333433
821,-43.74721804627647,0.016239489508417658
822,223.31199689055285,0.01615829206087557
823,212.82667259148425,0.01607750060057119
824,286.7736708095924,0.015997113097568336
825,234.0081950834661,0.015917127532080494
826,276.20709300812905,0.01583754189442009
827,-482.92193269190653,0.01575835418494799
828,-409.14177939961564,0.01567956241402325
829,230.9621103121498,0.015601164601953134
830,243.9909423556013,0.015523158778943369
831,255.75594384029162,0.015445542985048652
832,251.34754683472931,0.015368315270123408
833,294.1472117013624,0.01529147369377279
834,244.97203027951724,0.015215016325303928
835,219.03640275661135,0.015138941243677408
836,211.8221440741067,0.01506324653745902
837,252.7576486759172,0.014987930304771725
838,236.9688495917807,0.014912990653247866
839,172.07179753671505,0.014838425699981627
840,271.8376662697559,0.01476423357148172
841,0.5810174972211115,0.014690412403624311
842,277.0799025264921,0.01461696034160619
843,261.64889240928653,0.014543875539898159
844,277.74633443828293,0.014471156162198668
845,218.22690690091434,0.014398800381387675
846,263.63777657964397,0.014326806379480736
847,271.45306649376056,0.014255172347583332
848,18.82108657667237,0.014183896485845416
849,229.3952544054532,0.014112977003416188
850,253.497327553901,0.014042412118399107
851,63.95748861233113,0.013972200057807112
852,-22.510418163809007,0.013902339057518077
853,124.28256399422847,0.013832827362230486
854,-235.56949228875942,0.013763663225419333
855,242.54260266485483,0.013694844909292236
856,249.79514012527926,0.013626370684745774
857,263.0828976155808,0.013558238831322046
858,229.32507495378678,0.013490447637165436
859,9.47122551595066,0.013422995398979608
860,-1.1656049976817968,0.01335588042198471
861,-243.47498863412156,0.013289101019874787
862,250.58093597836952,0.013222655514775413
863,190.11862493810747,0.013156542237201536
864,245.1354910927027,0.013090759526015528
865,262.5703517380289,0.01302530572838545
866,-253.5841262117849,0.012960179199743523
867,284.1210498253407,0.012895378303744804
868,263.8375404951422,0.01283090141222608
869,254.0612347518145,0.012766746905164949
870,264.96380078724815,0.012702913170639124
871,272.17602571558655,0.012639398604785928
872,-279.7453060932138,0.012576201611761997
873,238.3184350800257,0.012513320603703188
874,-323.40440619635876,0.012450754000684672
875,275.0658210106286,0.012388500230681249
876,271.5617671517784,0.012326557729527843
877,275.007587535571,0.012264924940880204
878,251.3069957462565,0.012203600316175803
879,281.8425436270402,0.012142582314594924
880,235.5905677105184,0.01208186940302195
881,192.92970567964932,0.01202146005600684
882,141.25992054315947,0.011961352755726806
883,244.52870620635898,0.01190154599194817
884,249.52821114595756,0.01184203826198843
885,278.0753490245075,0.011782828070678488
886,244.1440749953692,0.011723913930325095
887,-244.0130776934119,0.01166529436067347
888,250.10102414250656,0.011606967888870102
889,281.54638358884677,0.01154893304942575
890,275.68943398763673,0.011491188384178622
891,8.576131184897747,0.011433732442257729
892,-4.625241612301593,0.01137656378004644
893,291.029343364042,0.011319680961146208
894,217.51381408079516,0.011263082556340478
895,269.18955144305534,0.011206767143558775
896,249.33588857515164,0.011150733307840981
897,276.8775453816171,0.011094979641301777
898,262.804131737254,0.011039504743095268
899,228.2126844013627,0.01098430721937979
900,243.98480916610544,0.010929385683282892
901,269.5035923705093,0.010874738754866477
902,-49.2058293002797,0.010820365061092144
903,143.25321069454617,0.010766263235786683
904,218.39426628966993,0.01071243191960775
905,227.35649528208597,0.010658869760009713
906,269.30079695398905,0.010605575411209664
907,246.9102261431695,0.010552547534153616
908,240.35409775671755,0.010499784796482848
909,232.90581363508224,0.010447285872500434
910,233.82926284156548,0.01039504944313793
911,147.3883974220865,0.010343074195922241
912,-51.5045899455945,0.01029135882494263
913,251.31566559969679,0.010239902030817916
914,233.12797710931,0.010188702520663827
915,211.82903162081203,0.010137759008060509
916,261.85457614339157,0.010087070213020206
917,257.99816469323736,0.010036634861955105
918,260.2953428886803,0.01
919,270.5674548507858,0.01
920,223.29232963707958,0.01
921,55.26024364003405,0.01
922,271.50367877204667,0.01
923,221.62654993041775,0.01
924,277.5324185685252,0.01
925,-337.18279328111146,0.01
926,272.5862833867249,0.01
927,296.02937771379897,0.01
928,235.61437568524997,0.01
929,248.13253150824448,0.01
930,-33.84436005823292,0.01
931,232.505660391899,0.01
932,271.6311432045469,0.01
933,233.62438524888856,0.01
934,-162.71853070792116,0.01
935,236.66280289547382,0.01
936,304.411128608476,0.01
937,314.8407668678569,0.01
938,272.21270520368637,0.01
939,-110.21619846884568,0.01
940,259.0119430626896,0.01
941,-36.64595641786549,0.01
942,275.0488223990816,0.01
943,290.5468681627895,0.01
944,221.98664172396764,0.01
945,277.13328881855944,0.01
946,-26.33670166164319,0.01
947,205.88307342423292,0.01
948,6.296051451777842,0.01
949,93.93922257776683,0.01
950,291.6637988175639,0.01
951,277.94904539305276,0.01
952,-288.35905138119574,0.01
953,-90.37562684523522,0.01
954,273.50627965093963,0.01
955,257.82989003816385,0.01
956,242.32013202030524,0.01
957,283.61136729726377,0.01
958,232.66590457865243,0.01
959,258.0612347235734,0.01
960,238.43370819955882,0.01
961,230.05184435037182,0.01
962,234.09436187870523,0.01
963,266.98406491235994,0.01
964,8.724109395551153,0.01
965,270.49698303320963,0.01
966,225.33076251734713,0.01
967,263.7855192296935,0.01
968,24.13281858984689,0.01
969,251.48835517543208,0.01
970,227.86202957520692,0.01
971,237.51379151099448,0.01
972,251.6857700036804,0.01
973,239.00695892310196,0.01
974,264.53921714312025,0.01
975,279.9710020392072,0.01
976,248.80903171775358,0.01
977,209.7872683777451,0.01
978,-62.12034225451191,0.01
979,2.5365180293098746,0.01
980,242.9923321663244,0.01
981,276.8850590988945,0.01
982,119.11188646231324,0.01
983,265.1529341392775,0.01
984,288.65812275604867,0.01
985,293.5001815406394,0.01
986,-38.106096888171024,0.01
987,241.8721860772486,0.01
988,285.2806820681039,0.01
989,293.6830781092122,0.01
990,241.7571154804524,0.01
991,251.43038019781847,0.01
992,275.75332572727774,0.01
993,235.81781249788858,0.01
994,289.5046411584522,0.01
995,-23.120178423172703,0.01
996,301.7802180078179,0.01
997,247.40199155375842,0.01
998,246.06815555894926,0.01
999,250.69166791530833,0.01
